MATRIKELNUMMER;STUDBEZ;ZULAC;SEMESTER_ID;STUDIENJAHR;ST_SEM_NR;StudienStatusCode;StatusgruppeS;StatusgruppeSem1;STUDBEZ_kompakt;Studart;Studgruppe;FAMILIENNAME;VORNAME;GESCHLECHT;LAND_1;STUDDAUER;OUTGOINGSEM;Beginndat_Min;Endedat_Max;besuchtesSemester;Alter;Ueberlaenge;StatusgruppeR;ECTS_Sem;SWS_Sem;ECTS_Sj;SWS_Sj;prfakt;IncomingsemUHSBV
01044652;"Bachelorstudium; Powerpoint";O;17W;2017/18;94;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;23.08.2011;25.10.2017;12;25;4;;1;1;1;1;;
01166937;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Deutschland;8;;07.08.2013;04.03.2018;9;26;1;Studienabschluss;1;1;1;1;keine Prüfungsaktivität;
09609165;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;18.08.2008;15.12.2018;19;40;11;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
00868565;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;ZU;Studienabbruch; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;05.05.2012;04.09.2018;;23;;Studienabbruch;1;1;1;1;keine Prüfungsaktivität;
09663741;"Bachelorstudium; Powerpoint";O;18S;2017/18;96;IZ;Studienabbruch; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;15.11.2015;01.12.2018;6;31;-2;Studienabbruch;1;1;5,5;5;zu wenig;
01468054;"Bachelorstudium; Powerpoint";O;18W;2018/19;96;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;13.02.2015;09.01.2019;8;24;0;;1;1;1;1;;
01369793;"Bachelorstudium; Powerpoint";O;18W;2018/19;97;IP;Studienunterbrechung_Beginn; ;"BA; PPP";BA;PPP;Personson;Person;W;Japan;8;;27.01.2014;31.12.9999;11;36;3;Studienunterbrechung_Beginn;1;1;1;1;keine Prüfungsaktivität;
00853684;"Bachelorstudium; Powerpoint";O;18W;2018/19;97;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;China;8;;14.10.2015;18.08.2020;7;29;-1;Studienfortsetzung;1;1;10;9;prfakt;
09367839;"Bachelorstudium; Powerpoint";O;18W;2018/19;97;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;09.09.2014;13.07.2019;9;43;1;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
00905070;"Bachelorstudium; Powerpoint";O;19S;2018/19;97;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;W;Bulgarien;8;;26.10.2015;06.03.2019;7;27;-1;;1;1;1;1;;
00370169;"Bachelorstudium; Powerpoint";O;19S;2018/19;98;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;21.09.2018;31.12.9999;2;25;-6;Studienfortsetzung;1;1;13;12;prfakt;
01370046;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;30.11.2013;31.12.9999;13;28;5;Studienfortsetzung;1;1;1;1;zu wenig;
00971142;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;25.07.2015;10.10.2019;9;25;1;Studienabschluss;1;1;1;1;keine Prüfungsaktivität;
01564820;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;19.05.2015;31.12.9999;;22;;Beurlaubung;1;1;1;1;keine Prüfungsaktivität;
01365535;"Bachelorstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Ungarn;8;;24.02.2016;07.02.2021;10;27;2;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
00966231;"Bachelorstudium; Powerpoint";O;20W;2020/21;100;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;16.11.2012;15.05.2020;16;32;8;;1;1;1;1;;
00849827;"Bachelorstudium; Powerpoint";O;20W;2020/21;100;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;China;8;;31.05.2015;22.05.2020;10;27;2;;1;1;1;1;;
01366675;"Bachelorstudium; Powerpoint";O;20W;2020/21;101;IX;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Ungarn;8;;23.10.2015;06.11.2020;11;30;3;Studienabschluss;1;1;1;1;zu wenig;
01364912;"Bachelorstudium; Powerpoint";O;21S;2020/21;101;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;24.07.2015;22.02.2021;10;23;2;;1;1;1;1;;
01564925;"Bachelorstudium; Powerpoint";O;21S;2020/21;102;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;W;Rumänien;8;;31.08.2015;31.12.9999;;21;;Beurlaubung;1;1;1;1;keine Prüfungsaktivität;
08762669;"Bachelorstudium; Powerpoint";O;21S;2020/21;102;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;18.04.2014;31.12.9999;17;53;9;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01162673;"Bachelorstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Italien;8;;11.02.2013;31.12.9999;16;32;8;Studienfortsetzung;1;1;4;3;zu wenig;
00462637;"Bachelorstudium; Powerpoint";O;17S;2016/17;94;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;30.10.2012;24.08.2020;10;26;2;Studienfortsetzung;1;1;16;7;zu wenig;
01469482;"Bachelorstudium; Powerpoint";O;19W;2019/20;98;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;08.11.2014;21.07.2019;10;21;2;;1;1;1;1;;
00462921;"Bachelorstudium; Powerpoint";O;20S;2019/20;100;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;25.11.2012;14.09.2020;16;30;8;Studienfortsetzung;1;0;1;0;zu wenig;
00807910;"Bachelorstudium; Powerpoint";O;16W;2016/17;93;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Italien (Südtirol);8;;20.10.2015;07.07.2017;3;27;-5;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
00965781;"Bachelorstudium; Powerpoint";O;16W;2016/17;93;aB;Studienbeginn; ;"BA; PPP";BA;PPP;Personson;Person;W;Japan;8;;23.07.2016;21.08.2018;1;49;-7;Studienbeginn;1;1;1;1;keine Prüfungsaktivität;
01569935;"Bachelorstudium; Powerpoint";O;19S;2018/19;98;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Rumänien;8;;26.01.2018;31.12.9999;4;26;-4;Studienfortsetzung;1;1;1;1;zu wenig;
00864749;"Bachelorstudium; Powerpoint";O;16W;2016/17;92;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;02.08.2011;02.06.2016;10;28;2;;1;1;1;1;;
01363446;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;24.04.2016;04.04.2020;4;25;-4;Studienfortsetzung;1;1;2,5;2;zu wenig;
01064294;"Bachelorstudium; Powerpoint";O;19S;2018/19;98;IZ;Studienabbruch; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;09.07.2014;13.09.2019;10;24;2;Studienabbruch;1;1;1;1;keine Prüfungsaktivität;
01569836;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;26.08.2015;11.10.2020;7;34;-1;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01468009;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;26.09.2014;31.12.9999;11;27;3;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01166897;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;27.07.2015;21.07.2020;9;27;1;Studienfortsetzung;1;0;1;0;zu wenig;
11830147;"Bachelorstudium; Powerpoint";O;20W;2020/21;101;aB;Studienbeginn; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;02.02.2021;31.12.9999;1;23;-7;Studienbeginn;1;1;7;5;zu wenig;
00667351;"Bachelorstudium; Powerpoint";O;21S;2020/21;102;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;10.01.2018;31.12.9999;;31;;Beurlaubung;1;1;1;1;keine Prüfungsaktivität;
01068956;"Bachelorstudium; Powerpoint";O;15W;2015/16;91;aB;Studienbeginn; ;"BA; PPP";BA;PPP;Personson;Person;M;Slowenien;8;;10.10.2015;16.10.2018;1;26;-7;Studienbeginn;1;1;1;1;zu wenig;
00869916;"Bachelorstudium; Powerpoint";O;16S;2015/16;92;IZ;Studienabbruch; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;28.05.2009;23.01.2017;12;27;4;Studienabbruch;1;1;14;5;zu wenig;
01038830;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;01.10.2015;04.01.2019;5;25;-3;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01068568;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Slowenien;8;;02.10.2015;27.01.2019;5;27;-3;Studienfortsetzung;1;1;3;3;zu wenig;
01120429;"Bachelorstudium; Powerpoint";O;19S;2018/19;98;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;21.11.2016;05.04.2020;6;27;-2;Studienfortsetzung;1;1;4;4;zu wenig;
01068993;"Bachelorstudium; Powerpoint";O;21S;2020/21;102;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Kroatien;8;;09.07.2014;31.12.9999;14;30;6;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
09802869;"Bachelorstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;30.12.2010;08.03.2016;21;32;13;Studienfortsetzung;1;1;1;1;zu wenig;
01017801;"Bachelorstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;03.08.2011;11.11.2015;7;24;-1;Studienfortsetzung;1;0;1;0;zu wenig;
01018020;"Bachelorstudium; Powerpoint";O;15S;2014/15;90;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;07.03.2012;15.02.2016;8;20;0;Studienfortsetzung;1;1;6;5;zu wenig;
09799297;"Bachelorstudium; Powerpoint";O;15W;2015/16;91;IZ;Studienabbruch; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;29.01.2011;05.04.2016;24;37;16;Studienabbruch;1;1;1;1;keine Prüfungsaktivität;
01021117;"Bachelorstudium; Powerpoint";O;15W;2015/16;91;IZ;Studienabbruch; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;06.08.2011;29.04.2016;9;22;1;Studienabbruch;1;1;1;1;keine Prüfungsaktivität;
01562847;"Bachelorstudium; Powerpoint";O;17S;2016/17;94;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;14.07.2015;31.12.9999;;27;;Beurlaubung;1;1;15,5;8;zu wenig;
00098646;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;07.02.2012;11.07.2018;13;33;5;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
00096768;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;13.06.2010;31.12.9999;19;38;11;Studienfortsetzung;1;1;1;1;zu wenig;
01442248;"Bachelorstudium; Powerpoint";O;20W;2020/21;101;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;03.11.2015;31.12.9999;11;24;3;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01013331;"Bachelorstudium; Powerpoint";O;20W;2020/21;101;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;09.10.2015;31.12.9999;;30;;Beurlaubung;1;1;1;1;keine Prüfungsaktivität;
00099647;"Bachelorstudium; Powerpoint";O;20W;2020/21;101;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;27.11.2010;31.12.9999;20;38;12;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
61802800;"Bachelorstudium; Powerpoint";O;21S;2020/21;102;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;01.01.2020;31.12.9999;4;23;-4;Studienfortsetzung;1;1;20,5;11;prfakt;
11770419;"Bachelorstudium; Powerpoint";O;21S;2020/21;102;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;27.07.2018;31.12.9999;6;24;-2;Studienfortsetzung;1;1;32,5;20;superprfakt;
01319626;"Bachelorstudium; Powerpoint";O;21S;2020/21;102;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;05.11.2016;31.12.9999;10;32;2;Studienfortsetzung;1;1;12;3;zu wenig;
00868746;"Bachelorstudium; Powerpoint";O;16W;2016/17;93;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;17.11.2008;13.01.2019;17;25;9;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01162049;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;IX;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;10.02.2013;16.03.2018;11;23;3;Studienabschluss;1;1;1;1;zu wenig;
01164996;"Bachelorstudium; Powerpoint";O;18S;2017/18;95;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;21.12.2012;19.12.2017;11;24;3;;1;1;1;1;;
00164380;"Bachelorstudium; Powerpoint";O;13W;2013/14;87;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;12.01.2004;31.12.9999;20;31;12;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01163874;"Bachelorstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;29.11.2012;20.02.2018;4;22;-4;Studienfortsetzung;1;3;16,5;13;prfakt;
01368336;"Bachelorstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;06.09.2013;14.07.2018;2;23;-6;Studienfortsetzung;1;1;3;3;zu wenig;
00969443;"Bachelorstudium; Powerpoint";O;14W;2014/15;88;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;21.08.2009;15.11.2014;10;26;2;;1;1;1;1;;
00369360;"Bachelorstudium; Powerpoint";O;14W;2014/15;89;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Bulgarien;8;;02.05.2005;17.01.2016;22;32;14;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01566592;"Bachelorstudium; Powerpoint";O;15W;2015/16;91;aE;Studienbeginn; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;08.01.2016;12.06.2020;1;26;-7;Studienbeginn;1;1;10;9;prfakt;
00200498;"Bachelorstudium; Powerpoint";O;16W;2016/17;93;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;11.05.2009;28.12.2018;15;34;7;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
09464361;"Bachelorstudium; Powerpoint";O;16W;2016/17;93;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;06.02.2012;15.01.2017;11;25;3;Studienfortsetzung;1;1;8;7;prfakt;
00164529;"Bachelorstudium; Powerpoint";O;17S;2016/17;94;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;28.06.2003;31.12.9999;27;35;19;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01362576;"Bachelorstudium; Powerpoint";O;17S;2016/17;94;IZ;Studienabbruch; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;19.10.2013;04.04.2018;8;23;0;Studienabbruch;1;1;2;2;zu wenig;
00397215;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;aB;Studienbeginn; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;09.11.2017;25.08.2018;1;31;-7;Studienbeginn;1;0;4;2;zu wenig;
01267637;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;aB;Studienbeginn; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;28.11.2017;05.06.2018;1;24;-7;Studienbeginn;1;0;4;2;zu wenig;
01343986;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;J;04.09.2014;22.12.2019;7;24;-1;Studienfortsetzung;1;1;3;3;zu wenig;
00169755;"Bachelorstudium; Powerpoint";O;18S;2017/18;96;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;22.12.2003;31.12.9999;29;36;21;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
00401743;"Bachelorstudium; Powerpoint";O;18S;2017/18;96;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;28.12.2017;01.05.2018;2;33;-6;Studienabschluss;1;0;6;4;zu wenig;
01267711;"Bachelorstudium; Powerpoint";O;18S;2017/18;96;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;25.06.2017;23.08.2018;2;27;-6;Studienabschluss;1;0;6;4;zu wenig;
01563813;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;07.08.2015;24.12.2019;9;31;1;Studienabschluss;1;1;1;1;keine Prüfungsaktivität;
01170814;"Bachelorstudium; Powerpoint";O;21S;2020/21;102;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;27.06.2020;31.12.9999;2;24;-6;Studienfortsetzung;1;3;14;8;prfakt;
01065143;"Bachelorstudium; Powerpoint";O;16S;2015/16;92;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;16.09.2010;07.08.2019;12;26;4;Studienfortsetzung;1;0;13,5;3;zu wenig;
01448148;"Bachelorstudium; Powerpoint";O;17S;2016/17;94;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;12.09.2015;11.09.2018;;25;;Beurlaubung;1;1;11;3;zu wenig;
01062981;"Bachelorstudium; Powerpoint";O;18S;2017/18;96;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;17.07.2010;29.05.2019;16;24;8;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
01038882;"Bachelorstudium; Powerpoint";O;18W;2018/19;96;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;05.10.2014;06.09.2018;8;29;0;;1;1;1;1;;
00345021;"Bachelorstudium; Powerpoint";O;18W;2018/19;97;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Bulgarien;8;;19.12.2014;05.11.2020;9;33;1;Studienfortsetzung;1;0;23;12;prfakt;
01468959;"Bachelorstudium; Powerpoint";O;19W;2019/20;98;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;26.09.2014;12.12.2019;10;21;2;;1;1;1;1;;
01165957;"Bachelorstudium; Powerpoint";O;19W;2019/20;98;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;28.08.2014;25.10.2019;10;23;2;;1;1;1;1;;
00868368;"Bachelorstudium; Powerpoint";O;13W;2013/14;87;aB;Studienbeginn; ;"BA; PPP";BA;PPP;Personson;Person;M;Deutschland;8;;04.03.2014;08.12.2014;1;27;-7;Studienbeginn;1;1;1;1;keine Prüfungsaktivität;
01366348;"Bachelorstudium; Powerpoint";O;13W;2013/14;87;aE;Studienbeginn; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;23.12.2013;27.07.2020;1;21;-7;Studienbeginn;1;1;8;6;zu wenig;
01163905;"Bachelorstudium; Powerpoint";O;14S;2013/14;88;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;02.07.2012;20.12.2015;4;23;-4;Studienfortsetzung;1;4;21;14;prfakt;
00768991;"Bachelorstudium; Powerpoint";O;14S;2013/14;88;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;10.01.2010;14.01.2014;10;27;2;Studienabschluss;1;1;7;5;zu wenig;
01050060;"Bachelorstudium; Powerpoint";O;15S;2014/15;90;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;06.03.2012;02.04.2016;8;26;0;Studienfortsetzung;1;1;4;3;zu wenig;
01168094;"Bachelorstudium; Powerpoint";O;15W;2015/16;91;IY;Studienabbruch; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;05.03.2013;17.05.2016;7;24;-1;Studienabbruch;1;1;1;1;keine Prüfungsaktivität;
00495845;"Bachelorstudium; Powerpoint";O;15W;2015/16;91;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;15.06.2008;04.08.2018;15;28;7;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
00367978;"Bachelorstudium; Powerpoint";O;16W;2016/17;93;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;05.10.2011;01.05.2018;11;26;3;Studienfortsetzung;1;1;1;1;keine Prüfungsaktivität;
00767241;"Bachelorstudium; Powerpoint";O;16W;2016/17;93;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;01.03.2008;04.03.2018;19;28;11;Studienfortsetzung;1;1;6;5;zu wenig;
01270200;"Bachelorstudium; Powerpoint";O;16W;2016/17;93;aBZ;Studienabbruch;Studienabbruch-Sem1;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;15.03.2017;03.04.2017;1;23;-7;Studienabbruch;1;1;1;1;keine Prüfungsaktivität;
00770010;"Bachelorstudium; Powerpoint";O;17S;2016/17;94;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;13.12.2007;27.06.2017;20;31;12;Studienfortsetzung;1;0;1;0;zu wenig;
01268419;"Bachelorstudium; Powerpoint";O;17S;2016/17;94;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;24.06.2016;15.12.2018;2;23;-6;Studienfortsetzung;1;1;10,5;10;prfakt;
01368536;"Bachelorstudium; Powerpoint";O;17W;2017/18;95;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;10.12.2013;03.02.2020;9;26;1;Studienfortsetzung;1;1;1;1;zu wenig;
01063837;"Bachelorstudium; Powerpoint";O;18S;2017/18;95;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;14.05.2013;24.03.2018;9;27;1;;1;1;1;1;;
00765305;"Bachelorstudium; Powerpoint";O;18S;2017/18;96;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;04.09.2012;05.01.2019;12;28;4;Studienfortsetzung;1;1;2;2;zu wenig;
01164994;"Bachelorstudium; Powerpoint";O;18S;2017/18;96;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;27.07.2017;04.04.2018;2;28;-6;Studienabschluss;1;0;5;4;prfakt;
01367189;"Bachelorstudium; Powerpoint";O;18S;2017/18;96;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;20.08.2013;19.03.2020;10;27;2;Studienfortsetzung;1;1;6;6;zu wenig;
01269064;"Bachelorstudium; Powerpoint";O;18W;2018/19;96;IX;Studienabschluss; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;16.05.2012;25.10.2018;12;24;4;;1;1;1;1;;
00968453;"Bachelorstudium; Powerpoint";O;18W;2018/19;97;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;W;Deutschland;8;;03.06.2012;31.12.9999;;30;;Beurlaubung;1;1;1;1;keine Prüfungsaktivität;
01637275;"Bachelorstudium; Powerpoint";O;19S;2018/19;98;I;Studienfortsetzung; ;"BA; PPP";BA;PPP;Personson;Person;W;Österreich;8;;30.06.2018;31.12.9999;2;23;-6;Studienfortsetzung;1;0;6;5;zu wenig;
01467607;"Bachelorstudium; Powerpoint";O;19S;2018/19;98;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;21.09.2017;03.08.2021;;25;;Beurlaubung;1;1;1;1;keine Prüfungsaktivität;
00967479;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;W;Deutschland;8;;24.08.2012;31.12.9999;;34;;Beurlaubung;1;1;1;1;keine Prüfungsaktivität;
11727981;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;BpY;Studienabbruch;Studienabbruch-Sem1;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;03.09.2017;25.07.2020;3;21;-5;Studienabbruch;1;1;1;1;zu wenig;
01466593;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;08.07.2017;14.03.2021;;27;;Beurlaubung;1;1;1;1;keine Prüfungsaktivität;
11795876;"Bachelorstudium; Powerpoint";O;19W;2019/20;99;IZ;Studienabbruch; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;23.12.2018;11.10.2020;3;18;-5;Studienabbruch;1;1;1;1;keine Prüfungsaktivität;
01562370;"Bachelorstudium; Powerpoint";O;20S;2019/20;100;U;Beurlaubung; ;"BA; PPP";BA;PPP;Personson;Person;M;Österreich;8;;25.08.2016;31.12.9999;;26;;Beurlaubung;1;1;1;1;keine Prüfungsaktivität;
